Timestamp;PV usage [0:1];buy_el[ecent/kWh];sell_el[ecent/kWh];Lastgang_[kW];Leistungspreis [€/kW]
09.10.2013 16:45;0;20;10;32.2;
09.10.2013 17:00;0;20;10;29.7;
09.10.2013 17:15;0;20;10;28.6;
09.10.2013 17:30;0;20;10;29.2;
09.10.2013 17:45;0;20;10;29.4;
09.10.2013 18:00;0;20;10;29.5;
09.10.2013 18:15;0;20;10;29.1;
09.10.2013 18:30;0;20;10;29.2;
09.10.2013 18:45;0;20;10;29.1;
09.10.2013 19:00;0;20;10;31.7;
09.10.2013 19:15;0;20;10;34.2;
09.10.2013 19:30;0;20;10;34;
09.10.2013 19:45;0;20;10;34;
09.10.2013 20:00;0;20;10;33.4;
09.10.2013 20:15;0;20;10;33.1;
09.10.2013 20:30;0;20;10;33.1;
09.10.2013 20:45;0;20;10;33.2;
09.10.2013 21:00;0;20;10;33;
09.10.2013 21:15;0;20;10;33.9;
09.10.2013 21:30;0;20;10;37.6;
09.10.2013 21:45;0;20;10;33.5;
09.10.2013 22:00;0;20;10;23.5;
09.10.2013 22:15;0;20;10;23.2;
09.10.2013 22:30;0;20;10;20;
09.10.2013 22:45;0;20;10;18.7;
09.10.2013 23:00;0;20;10;18.7;
09.10.2013 23:15;0;20;10;18.5;
09.10.2013 23:30;0;20;10;18.6;
09.10.2013 23:45;0;20;10;19.5;
10.10.2013 00:00;0;20;10;22.9;
10.10.2013 00:15;0;20;10;19.5;
10.10.2013 00:30;0;20;10;18.6;
10.10.2013 00:45;0;20;10;18.6;
10.10.2013 01:00;0;20;10;18.6;
10.10.2013 01:15;0;20;10;18.5;
10.10.2013 01:30;0;20;10;18.6;
10.10.2013 01:45;0;20;10;18.5;
10.10.2013 02:00;0;20;10;22.5;
10.10.2013 02:15;0;20;10;20.7;
10.10.2013 02:30;0;20;10;18.6;
10.10.2013 02:45;0;20;10;18.5;
10.10.2013 03:00;0;20;10;18.5;
10.10.2013 03:15;0;20;10;18.6;
10.10.2013 03:30;0;20;10;18.7;
10.10.2013 03:45;0;20;10;18.5;
10.10.2013 04:00;0;20;10;18.6;
10.10.2013 04:15;0;20;10;21.4;
10.10.2013 04:30;0;20;10;23.9;
10.10.2013 04:45;0;20;10;20.2;
10.10.2013 05:00;0;20;10;20;
10.10.2013 05:15;0;20;10;22.5;
10.10.2013 05:30;0;20;10;24.2;
10.10.2013 05:45;0;20;10;20.2;
10.10.2013 06:00;0;20;10;20.3;
10.10.2013 06:15;0;20;10;21.7;
10.10.2013 06:30;0;20;10;30.1;
10.10.2013 06:45;0;20;10;28;
10.10.2013 07:00;0.00061792;20;10;35.7;
10.10.2013 07:15;0.00576725;20;10;35.5;
10.10.2013 07:30;0.014830072;20;10;35.6;
10.10.2013 07:45;0.030895984;20;10;39;
10.10.2013 08:00;0.02554068;20;10;36.9;
10.10.2013 08:15;0.030895984;20;10;33.7;
10.10.2013 08:30;0.044284243;20;10;33.4;
10.10.2013 08:45;0.009474768;20;10;33.5;
10.10.2013 09:00;0.030072091;20;10;33.4;
10.10.2013 09:15;0.019567456;20;10;37.5;
10.10.2013 09:30;0.018743563;20;10;36.1;
10.10.2013 09:45;0.064469619;20;10;33.4;
10.10.2013 10:00;0.071472709;20;10;34.2;
10.10.2013 10:15;0.172193615;20;10;37.1;
10.10.2013 10:30;0.135118435;20;10;33.4;
10.10.2013 10:45;0.173841401;20;10;33.4;
10.10.2013 11:00;0.231101957;20;10;37.9;
10.10.2013 11:15;0.174665294;20;10;39.8;
10.10.2013 11:30;0.379814624;20;10;35.5;
10.10.2013 11:45;0.474562307;20;10;35;
10.10.2013 12:00;0.657054583;20;10;33.4;
10.10.2013 12:15;0.234809475;20;10;34.2;
10.10.2013 12:30;0.145211123;20;10;37.8;
10.10.2013 12:45;0.31946447;20;10;36.6;
10.10.2013 13:00;0.402059732;20;10;35.6;
10.10.2013 13:15;0.298249228;20;10;37.9;
10.10.2013 13:30;0.783934089;20;10;37.7;
10.10.2013 13:45;0.121936148;20;10;33.5;
10.10.2013 14:00;0.716168898;20;10;35.8;
10.10.2013 14:15;0.323995881;20;10;39.7;
10.10.2013 14:30;0.263027806;20;10;37.3;
10.10.2013 14:45;0.130175077;20;10;37.3;
10.10.2013 15:00;0.43707518;20;10;37.3;
10.10.2013 15:15;0.298867147;20;10;34.7;
10.10.2013 15:30;0.227188465;20;10;33.3;
10.10.2013 15:45;0.075592173;20;10;33.1;
10.10.2013 16:00;0.079917611;20;10;32;
10.10.2013 16:15;0.045726056;20;10;33.8;
10.10.2013 16:30;0.025334706;20;10;36.4;
10.10.2013 16:45;0;20;10;36.4;
10.10.2013 17:00;0;20;10;30.2;
10.10.2013 17:15;0;20;10;29.1;
10.10.2013 17:30;0;20;10;29.1;
10.10.2013 17:45;0;20;10;33.8;
10.10.2013 18:00;0;20;10;33.6;
10.10.2013 18:15;0;20;10;29.6;
10.10.2013 18:30;0;20;10;29.1;
10.10.2013 18:45;0;20;10;29.1;
10.10.2013 19:00;0;20;10;35.4;
10.10.2013 19:15;0;20;10;38.4;
10.10.2013 19:30;0;20;10;34.7;
10.10.2013 19:45;0;20;10;34.2;
10.10.2013 20:00;0;20;10;33.4;
10.10.2013 20:15;0;20;10;37;
10.10.2013 20:30;0;20;10;37;
10.10.2013 20:45;0;20;10;33.2;
10.10.2013 21:00;0;20;10;33.3;
10.10.2013 21:15;0;20;10;33.3;
10.10.2013 21:30;0;20;10;37;
10.10.2013 21:45;0;20;10;37.3;
10.10.2013 22:00;0;20;10;24.1;
10.10.2013 22:15;0;20;10;23.3;
10.10.2013 22:30;0;20;10;20.7;
10.10.2013 22:45;0;20;10;22;
10.10.2013 23:00;0;20;10;22.8;
10.10.2013 23:15;0;20;10;18.6;
10.10.2013 23:30;0;20;10;18.7;
10.10.2013 23:45;0;20;10;18.6;
11.10.2013 00:00;0;20;10;22.7;
11.10.2013 00:15;0;20;10;22.5;
11.10.2013 00:30;0;20;10;18.6;
11.10.2013 00:45;0;20;10;18.6;
11.10.2013 01:00;0;20;10;18.6;
11.10.2013 01:15;0;20;10;22.2;
11.10.2013 01:30;0;20;10;22.6;
11.10.2013 01:45;0;20;10;18.6;
11.10.2013 02:00;0;20;10;18.6;
11.10.2013 02:15;0;20;10;18.6;
11.10.2013 02:30;0;20;10;21.8;
11.10.2013 02:45;0;20;10;22.8;
11.10.2013 03:00;0;20;10;19;
11.10.2013 03:15;0;20;10;18.7;
11.10.2013 03:30;0;20;10;18.4;
11.10.2013 03:45;0;20;10;20.6;
11.10.2013 04:00;0;20;10;22.9;
11.10.2013 04:15;0;20;10;20.6;
11.10.2013 04:30;0;20;10;20.1;
11.10.2013 04:45;0;20;10;20.2;
11.10.2013 05:00;0;20;10;21.7;
11.10.2013 05:15;0;20;10;24.1;
11.10.2013 05:30;0;20;10;21.4;
11.10.2013 05:45;0;20;10;20.9;
11.10.2013 06:00;0;20;10;20.6;
11.10.2013 06:15;0.000411946;20;10;22.6;
11.10.2013 06:30;0.004943357;20;10;26.1;
11.10.2013 06:45;0.008856849;20;10;23;
11.10.2013 07:00;0.015242019;20;10;32.5;
11.10.2013 07:15;0.031719876;20;10;33.7;
11.10.2013 07:30;0.040370752;20;10;36.5;
11.10.2013 07:45;0.082183316;20;10;38;
11.10.2013 08:00;0.115139032;20;10;33.6;
11.10.2013 08:15;0.102780639;20;10;33;
11.10.2013 08:30;0.151802266;20;10;32.8;
11.10.2013 08:45;0.234397528;20;10;33;
11.10.2013 09:00;0.258496395;20;10;36.9;
11.10.2013 09:15;0.258084449;20;10;34.6;
11.10.2013 09:30;0.19299691;20;10;32.6;
11.10.2013 09:45;0.345623069;20;10;32.8;
11.10.2013 10:00;0.211740474;20;10;32.6;
11.10.2013 10:15;0.185375901;20;10;36.6;
11.10.2013 10:30;0.242018538;20;10;35.7;
11.10.2013 10:45;0.191761071;20;10;32.6;
11.10.2013 11:00;0.166632338;20;10;32.6;
11.10.2013 11:15;0.152626159;20;10;32.8;
11.10.2013 11:30;0.081977343;20;10;33;
11.10.2013 11:45;0.038928939;20;10;35.7;
11.10.2013 12:00;0.633779609;20;10;32.6;
11.10.2013 12:15;0.577136972;20;10;32.9;
11.10.2013 12:30;0.217301751;20;10;32.7;
11.10.2013 12:45;0.783728115;20;10;32.7;
11.10.2013 13:00;0.316374871;20;10;32.6;
11.10.2013 13:15;0.271884655;20;10;32.8;
11.10.2013 13:30;0.320700309;20;10;32.6;
11.10.2013 13:45;0.410092688;20;10;32.6;
11.10.2013 14:00;0.325437693;20;10;35.9;
11.10.2013 14:15;0.2753862;20;10;35.8;
11.10.2013 14:30;0.253553038;20;10;32.6;
11.10.2013 14:45;0.205561277;20;10;32.6;
11.10.2013 15:00;0.127291452;20;10;32.6;
11.10.2013 15:15;0.14315139;20;10;32.6;
11.10.2013 15:30;0.0869207;20;10;34.1;
11.10.2013 15:45;0.076004119;20;10;37.1;
11.10.2013 16:00;0.027188465;20;10;35.1;
11.10.2013 16:15;0.010504634;20;10;31.8;
11.10.2013 16:30;0;20;10;31.8;
11.10.2013 16:45;0;20;10;31.7;
11.10.2013 17:00;0;20;10;30.3;
11.10.2013 17:15;0;20;10;33;
11.10.2013 17:30;0;20;10;31.6;
11.10.2013 17:45;0;20;10;29.2;
11.10.2013 18:00;0;20;10;29.4;
11.10.2013 18:15;0;20;10;29.1;
11.10.2013 18:30;0;20;10;31.7;
11.10.2013 18:45;0;20;10;33.7;
11.10.2013 19:00;0;20;10;32.4;
11.10.2013 19:15;0;20;10;33.9;
11.10.2013 19:30;0;20;10;34;
11.10.2013 19:45;0;20;10;34.9;
11.10.2013 20:00;0;20;10;37.7;
11.10.2013 20:15;0;20;10;35.4;
11.10.2013 20:30;0;20;10;33.1;
11.10.2013 20:45;0;20;10;33.2;
11.10.2013 21:00;0;20;10;33;
11.10.2013 21:15;0;20;10;36.5;
11.10.2013 21:30;0;20;10;37.3;
11.10.2013 21:45;0;20;10;33;
11.10.2013 22:00;0;20;10;24.1;
11.10.2013 22:15;0;20;10;23.3;
11.10.2013 22:30;0;20;10;22.6;
11.10.2013 22:45;0;20;10;23;
11.10.2013 23:00;0;20;10;19.8;
11.10.2013 23:15;0;20;10;18.6;
11.10.2013 23:30;0;20;10;18.6;
11.10.2013 23:45;0;20;10;19.6;
12.10.2013 00:00;0;20;10;22.9;
12.10.2013 00:15;0;20;10;21;
12.10.2013 00:30;0;20;10;18.6;
12.10.2013 00:45;0;20;10;18.6;
12.10.2013 01:00;0;20;10;19;
12.10.2013 01:15;0;20;10;22.9;
12.10.2013 01:30;0;20;10;21.9;
12.10.2013 01:45;0;20;10;18.7;
12.10.2013 02:00;0;20;10;18.6;
12.10.2013 02:15;0;20;10;18.8;
12.10.2013 02:30;0;20;10;22.9;
12.10.2013 02:45;0;20;10;22;
12.10.2013 03:00;0;20;10;18.6;
12.10.2013 03:15;0;20;10;18.5;
12.10.2013 03:30;0;20;10;19;
12.10.2013 03:45;0;20;10;22.9;
12.10.2013 04:00;0;20;10;21.9;
12.10.2013 04:15;0;20;10;19.4;
12.10.2013 04:30;0;20;10;20.1;
12.10.2013 04:45;0;20;10;20.8;
12.10.2013 05:00;0;20;10;24.2;
12.10.2013 05:15;0;20;10;23.3;
12.10.2013 05:30;0;20;10;20;
12.10.2013 05:45;0;20;10;19.8;
12.10.2013 06:00;0;20;10;21.4;
12.10.2013 06:15;0.001853759;20;10;24.1;
12.10.2013 06:30;0.003295572;20;10;22.6;
12.10.2013 06:45;0.00576725;20;10;20.2;
12.10.2013 07:00;0.018331617;20;10;31.8;
12.10.2013 07:15;0.02430484;20;10;35.2;
12.10.2013 07:30;0.028630278;20;10;36.6;
12.10.2013 07:45;0.034191555;20;10;33.6;
12.10.2013 08:00;0.038722966;20;10;33.8;
12.10.2013 08:15;0.078269825;20;10;32.6;
12.10.2013 08:30;0.197528321;20;10;34.8;
12.10.2013 08:45;0.341091658;20;10;36.7;
12.10.2013 09:00;0.428424305;20;10;34.7;
12.10.2013 09:15;0.541091658;20;10;32.8;
12.10.2013 09:30;0.601441813;20;10;32.5;
12.10.2013 09:45;0.620185376;20;10;33.4;
12.10.2013 10:00;0.644696189;20;10;36;
12.10.2013 10:15;0.657260556;20;10;32.8;
12.10.2013 10:30;0.672708548;20;10;33.2;
12.10.2013 10:45;0.676210093;20;10;37;
12.10.2013 11:00;0.680741504;20;10;35.4;
12.10.2013 11:15;0.679505664;20;10;32.8;
12.10.2013 11:30;0.676622039;20;10;32.7;
12.10.2013 11:45;0.645520082;20;10;32.7;
12.10.2013 12:00;0.636457261;20;10;34.3;
12.10.2013 12:15;0.603707518;20;10;36.9;
12.10.2013 12:30;0.609886715;20;10;34.1;
12.10.2013 12:45;0.593202884;20;10;32.6;
12.10.2013 13:00;0.609268795;20;10;32.7;
12.10.2013 13:15;0.512049434;20;10;32.8;
12.10.2013 13:30;0.2376931;20;10;37.2;
12.10.2013 13:45;0.526673532;20;10;35.9;
12.10.2013 14:00;0.432337796;20;10;32.6;
12.10.2013 14:15;0.275798146;20;10;32.8;
12.10.2013 14:30;0.214212152;20;10;32.8;
12.10.2013 14:45;0.272914521;20;10;35.4;
12.10.2013 15:00;0.176519053;20;10;36.8;
12.10.2013 15:15;0.062203913;20;10;33.8;
12.10.2013 15:30;0.017095778;20;10;32.6;
12.10.2013 15:45;0.021421215;20;10;32.6;
12.10.2013 16:00;0.004325438;20;10;31.8;
12.10.2013 16:15;0;20;10;34.6;
12.10.2013 16:30;0;20;10;35.4;
12.10.2013 16:45;0;20;10;31.8;
12.10.2013 17:00;0;20;10;29.6;
12.10.2013 17:15;0;20;10;28.6;
12.10.2013 17:30;0;20;10;30.2;
12.10.2013 17:45;0;20;10;33.6;
12.10.2013 18:00;0;20;10;30.7;
12.10.2013 18:15;0;20;10;29.1;
12.10.2013 18:30;0;20;10;29.2;
12.10.2013 18:45;0;20;10;29.4;
12.10.2013 19:00;0;20;10;36.4;
12.10.2013 19:15;0;20;10;36.2;
12.10.2013 19:30;0;20;10;34.2;
12.10.2013 19:45;0;20;10;34.2;
12.10.2013 20:00;0;20;10;33.3;
12.10.2013 20:15;0;20;10;36.3;
12.10.2013 20:30;0;20;10;36.6;
12.10.2013 20:45;0;20;10;33.2;
12.10.2013 21:00;0;20;10;33.3;
12.10.2013 21:15;0;20;10;33.1;
12.10.2013 21:30;0;20;10;35.2;
12.10.2013 21:45;0;20;10;37.4;
12.10.2013 22:00;0;20;10;24.5;
12.10.2013 22:15;0;20;10;23.3;
12.10.2013 22:30;0;20;10;20.2;
12.10.2013 22:45;0;20;10;20;
12.10.2013 23:00;0;20;10;22.9;
12.10.2013 23:15;0;20;10;19.8;
12.10.2013 23:30;0;20;10;18.6;
12.10.2013 23:45;0;20;10;18.5;
13.10.2013 00:00;0;20;10;19.2;
13.10.2013 00:15;0;20;10;22.9;
13.10.2013 00:30;0;20;10;20.6;
13.10.2013 00:45;0;20;10;18.5;
13.10.2013 01:00;0;20;10;18.6;
13.10.2013 01:15;0;20;10;18.6;
13.10.2013 01:30;0;20;10;22.9;
13.10.2013 01:45;0;20;10;21.3;
13.10.2013 02:00;0;20;10;18.5;
13.10.2013 02:15;0;20;10;18.8;
13.10.2013 02:30;0;20;10;18.8;
13.10.2013 02:45;0;20;10;22.8;
13.10.2013 03:00;0;20;10;21;
13.10.2013 03:15;0;20;10;18.6;
13.10.2013 03:30;0;20;10;18.6;
13.10.2013 03:45;0;20;10;18.6;
13.10.2013 04:00;0;20;10;22.7;
13.10.2013 04:15;0;20;10;22.2;
13.10.2013 04:30;0;20;10;20.2;
13.10.2013 04:45;0;20;10;20.2;
13.10.2013 05:00;0;20;10;20;
13.10.2013 05:15;0;20;10;23.4;
13.10.2013 05:30;0;20;10;23.2;
13.10.2013 05:45;0;20;10;19.9;
13.10.2013 06:00;0;20;10;19.8;
13.10.2013 06:15;0;20;10;19.8;
13.10.2013 06:30;0;20;10;23;
13.10.2013 06:45;0.005149331;20;10;24.4;
13.10.2013 07:00;0.005149331;20;10;31.5;
13.10.2013 07:15;0.003913491;20;10;32.6;
13.10.2013 07:30;0.009474768;20;10;32.6;
13.10.2013 07:45;0.039752832;20;10;35.4;
13.10.2013 08:00;0.03069001;20;10;36.9;
13.10.2013 08:15;0.029454171;20;10;33.5;
13.10.2013 08:30;0.033161689;20;10;32.5;
13.10.2013 08:45;0.052111226;20;10;32.6;
13.10.2013 09:00;0.0376931;20;10;32.6;
13.10.2013 09:15;0.035015448;20;10;32.8;
13.10.2013 09:30;0.017713697;20;10;32.6;
13.10.2013 09:45;0.004531411;20;10;35.9;
13.10.2013 10:00;0.013800206;20;10;35.6;
13.10.2013 10:15;0.020185376;20;10;32.6;
13.10.2013 10:30;0.090010299;20;10;32.6;
13.10.2013 10:45;0.134912461;20;10;33;
13.10.2013 11:00;0.114521112;20;10;32.6;
13.10.2013 11:15;0.066323378;20;10;32.6;
13.10.2013 11:30;0.158393409;20;10;32.7;
13.10.2013 11:45;0.206797116;20;10;32.6;
13.10.2013 12:00;0.131410917;20;10;35.5;
13.10.2013 12:15;0.14438723;20;10;34.6;
13.10.2013 12:30;0.120494336;20;10;32.8;
13.10.2013 12:45;0.111225541;20;10;32.7;
13.10.2013 13:00;0.115550978;20;10;32.6;
13.10.2013 13:15;0.133264676;20;10;32.7;
13.10.2013 13:30;0.104634398;20;10;34.6;
13.10.2013 13:45;0.145417096;20;10;37.2;
13.10.2013 14:00;0.114315139;20;10;33.6;
13.10.2013 14:15;0.080741504;20;10;32.6;
13.10.2013 14:30;0.080947477;20;10;35;
13.10.2013 14:45;0.058702369;20;10;32.7;
13.10.2013 15:00;0.053759011;20;10;32.8;
13.10.2013 15:15;0.038722966;20;10;32.6;
13.10.2013 15:30;0;20;10;35.4;
13.10.2013 15:45;0.016477858;20;10;32.7;
13.10.2013 16:00;0.002883625;20;10;31.8;
13.10.2013 16:15;0;20;10;31.6;
13.10.2013 16:30;0;20;10;31.8;
13.10.2013 16:45;0;20;10;31.7;
13.10.2013 17:00;0;20;10;29.6;
13.10.2013 17:15;0;20;10;28.8;
13.10.2013 17:30;0;20;10;33.1;
13.10.2013 17:45;0;20;10;30.9;
13.10.2013 18:00;0;20;10;29.3;
13.10.2013 18:15;0;20;10;29.1;
13.10.2013 18:30;0;20;10;29.2;
13.10.2013 18:45;0;20;10;29;
13.10.2013 19:00;0;20;10;31.5;
13.10.2013 19:15;0;20;10;37;
13.10.2013 19:30;0;20;10;36.9;
13.10.2013 19:45;0;20;10;34.2;
13.10.2013 20:00;0;20;10;33.3;
13.10.2013 20:15;0;20;10;33.1;
13.10.2013 20:30;0;20;10;33.4;
13.10.2013 20:45;0;20;10;33.2;
13.10.2013 21:00;0;20;10;37.3;
13.10.2013 21:15;0;20;10;35.2;
13.10.2013 21:30;0;20;10;33.3;
13.10.2013 21:45;0;20;10;33.1;
13.10.2013 22:00;0;20;10;23.5;
13.10.2013 22:15;0;20;10;23.3;
13.10.2013 22:30;0;20;10;23;
13.10.2013 22:45;0;20;10;21.8;
13.10.2013 23:00;0;20;10;18.5;
13.10.2013 23:15;0;20;10;18.6;
13.10.2013 23:30;0;20;10;18.7;
13.10.2013 23:45;0;20;10;18.5;
14.10.2013 00:00;0;20;10;21;
14.10.2013 00:15;0;20;10;22.1;
14.10.2013 00:30;0;20;10;18.6;
14.10.2013 00:45;0;20;10;18.6;
14.10.2013 01:00;0;20;10;18.6;
14.10.2013 01:15;0;20;10;18.4;
14.10.2013 01:30;0;20;10;20.5;
14.10.2013 01:45;0;20;10;22.8;
14.10.2013 02:00;0;20;10;18.5;
14.10.2013 02:15;0;20;10;18.6;
14.10.2013 02:30;0;20;10;18.6;
14.10.2013 02:45;0;20;10;18.4;
14.10.2013 03:00;0;20;10;19.3;
14.10.2013 03:15;0;20;10;22.9;
14.10.2013 03:30;0;20;10;19.7;
14.10.2013 03:45;0;20;10;18.6;
14.10.2013 04:00;0;20;10;18.4;
14.10.2013 04:15;0;20;10;19.4;
14.10.2013 04:30;0;20;10;20.2;
14.10.2013 04:45;0;20;10;23.4;
14.10.2013 05:00;0;20;10;22.9;
14.10.2013 05:15;0;20;10;25.2;
14.10.2013 05:30;0;20;10;25;
14.10.2013 05:45;0;20;10;19.9;
14.10.2013 06:00;0;20;10;19.8;
14.10.2013 06:15;0.002059732;20;10;23.3;
14.10.2013 06:30;0.010504634;20;10;29.7;
14.10.2013 06:45;0.022451081;20;10;25.6;
14.10.2013 07:00;0.047167868;20;10;32.5;
14.10.2013 07:15;0.058290422;20;10;33.8;
14.10.2013 07:30;0.070236869;20;10;33.8;
14.10.2013 07:45;0.090010299;20;10;34.5;
14.10.2013 08:00;0.098455201;20;10;36.6;
14.10.2013 08:15;0.092687951;20;10;35.1;
14.10.2013 08:30;0.139855819;20;10;33.3;
14.10.2013 08:45;0.100720906;20;10;35.6;
14.10.2013 09:00;0.150360453;20;10;37.5;
14.10.2013 09:15;0.152420185;20;10;37.5;
14.10.2013 09:30;0.152832132;20;10;37.5;
14.10.2013 09:45;0.177960865;20;10;37.4;
14.10.2013 10:00;0.232337796;20;10;37.3;
14.10.2013 10:15;0.274974253;20;10;33.4;
14.10.2013 10:30;0.23069001;20;10;33.3;
14.10.2013 10:45;0.685684861;20;10;38.6;
14.10.2013 11:00;0.220185376;20;10;39.1;
14.10.2013 11:15;0.242430484;20;10;35.4;
14.10.2013 11:30;0.176930999;20;10;35;
14.10.2013 11:45;0.216683831;20;10;37.3;
14.10.2013 12:00;0.259320288;20;10;37.2;
14.10.2013 12:15;0.369721936;20;10;37.1;
14.10.2013 12:30;0.572811535;20;10;37;
14.10.2013 12:45;0.478269825;20;10;35;
14.10.2013 13:00;0.479299691;20;10;32.9;
14.10.2013 13:15;0.42492276;20;10;32.6;
14.10.2013 13:30;0.21791967;20;10;36.8;
14.10.2013 13:45;0.150360453;20;10;37.1;
14.10.2013 14:00;0.134912461;20;10;35;
14.10.2013 14:15;0.100102987;20;10;34.5;
14.10.2013 14:30;0.091040165;20;10;32.8;
14.10.2013 14:45;0.067765191;20;10;32.6;
14.10.2013 15:00;0.051287333;20;10;32.6;
14.10.2013 15:15;0.044284243;20;10;32.6;
14.10.2013 15:30;0.031101957;20;10;32.9;
14.10.2013 15:45;0.020391349;20;10;32.7;
14.10.2013 16:00;0.007209063;20;10;35.4;
14.10.2013 16:15;0.017095778;20;10;36;
14.10.2013 16:30;0;20;10;31.8;
14.10.2013 16:45;0;20;10;31.7;
14.10.2013 17:00;0;20;10;29.8;
14.10.2013 17:15;0;20;10;28.8;
14.10.2013 17:30;0;20;10;28.9;
14.10.2013 17:45;0;20;10;29.3;
14.10.2013 18:00;0;20;10;29.5;
14.10.2013 18:15;0;20;10;29.1;
14.10.2013 18:30;0;20;10;29;
14.10.2013 18:45;0;20;10;29.2;
14.10.2013 19:00;0;20;10;34.9;
14.10.2013 19:15;0;20;10;37;
14.10.2013 19:30;0;20;10;34.1;
14.10.2013 19:45;0;20;10;34;
14.10.2013 20:00;0;20;10;33.2;
14.10.2013 20:15;0;20;10;33;
14.10.2013 20:30;0;20;10;33.3;
14.10.2013 20:45;0;20;10;33.1;
14.10.2013 21:00;0;20;10;33;
14.10.2013 21:15;0;20;10;33.1;
14.10.2013 21:30;0;20;10;37.6;
14.10.2013 21:45;0;20;10;34.7;
14.10.2013 22:00;0;20;10;23.8;
14.10.2013 22:15;0;20;10;23.2;
14.10.2013 22:30;0;20;10;20.3;
14.10.2013 22:45;0;20;10;18.6;
14.10.2013 23:00;0;20;10;18.6;
14.10.2013 23:15;0;20;10;18.6;
14.10.2013 23:30;0;20;10;18.6;
14.10.2013 23:45;0;20;10;22.9;
15.10.2013 00:00;0;20;10;20.7;
15.10.2013 00:15;0;20;10;18.6;
15.10.2013 00:30;0;20;10;18.6;
15.10.2013 00:45;0;20;10;18.7;
15.10.2013 01:00;0;20;10;18.5;
15.10.2013 01:15;0;20;10;18.6;
15.10.2013 01:30;0;20;10;18.6;
15.10.2013 01:45;0;20;10;20.7;
15.10.2013 02:00;0;20;10;22.9;
15.10.2013 02:15;0;20;10;18.6;
15.10.2013 02:30;0;20;10;18.7;
15.10.2013 02:45;0;20;10;18.6;
15.10.2013 03:00;0;20;10;18.5;
15.10.2013 03:15;0;20;10;18.5;
15.10.2013 03:30;0;20;10;18.6;
15.10.2013 03:45;0;20;10;18.6;
15.10.2013 04:00;0;20;10;21.8;
15.10.2013 04:15;0;20;10;22.9;
15.10.2013 04:30;0;20;10;20;
15.10.2013 04:45;0;20;10;20.1;
15.10.2013 05:00;0;20;10;20.2;
15.10.2013 05:15;0;20;10;20.2;
15.10.2013 05:30;0;20;10;19.8;
15.10.2013 05:45;0;20;10;19.8;
15.10.2013 06:00;0;20;10;22.1;
15.10.2013 06:15;0;20;10;24.2;
15.10.2013 06:30;0.019773429;20;10;22.3;
15.10.2013 06:45;0.019567456;20;10;22.3;
15.10.2013 07:00;0.051699279;20;10;32.5;
15.10.2013 07:15;0.086302781;20;10;33.1;
15.10.2013 07:30;0.053347065;20;10;32.9;
15.10.2013 07:45;0.039340886;20;10;34.1;
15.10.2013 08:00;0.098867147;20;10;36.5;
15.10.2013 08:15;0.047373841;20;10;36.6;
15.10.2013 08:30;0.124819773;20;10;32.6;
15.10.2013 08:45;0.108135942;20;10;33;
15.10.2013 09:00;0.259320288;20;10;32.8;
15.10.2013 09:15;0.202883625;20;10;32.7;
15.10.2013 09:30;0.145623069;20;10;32.8;
15.10.2013 09:45;0.139649846;20;10;32.8;
15.10.2013 10:00;0.112049434;20;10;32.9;
15.10.2013 10:15;0.158393409;20;10;32.7;
15.10.2013 10:30;0.097219361;20;10;36.5;
15.10.2013 10:45;0.047579815;20;10;35.4;
15.10.2013 11:00;0.029454171;20;10;34.6;
15.10.2013 11:15;0.022245108;20;10;34.5;
15.10.2013 11:30;0.032749743;20;10;34.3;
15.10.2013 11:45;0.037281153;20;10;35.1;
15.10.2013 12:00;0.027394439;20;10;35.9;
15.10.2013 12:15;0.017713697;20;10;35.5;
15.10.2013 12:30;0.023892894;20;10;37.9;
15.10.2013 12:45;0.171369722;20;10;35.5;
15.10.2013 13:00;0.077445932;20;10;34.4;
15.10.2013 13:15;0.037899073;20;10;35;
15.10.2013 13:30;0.031719876;20;10;35.1;
15.10.2013 13:45;0.041812564;20;10;39.4;
15.10.2013 14:00;0.060350154;20;10;36.2;
15.10.2013 14:15;0.04407827;20;10;34.6;
15.10.2013 14:30;0.03130793;20;10;32.6;
15.10.2013 14:45;0.038928939;20;10;33.1;
15.10.2013 15:00;0.025746653;20;10;37;
15.10.2013 15:15;0.020803296;20;10;35.1;
15.10.2013 15:30;0.010298661;20;10;32.7;
15.10.2013 15:45;0.013594233;20;10;32.7;
15.10.2013 16:00;0.005561277;20;10;31.8;
15.10.2013 16:15;0.002059732;20;10;31.8;
15.10.2013 16:30;0;20;10;31.8;
15.10.2013 16:45;0;20;10;35.5;
15.10.2013 17:00;0;20;10;32.3;
15.10.2013 17:15;0;20;10;28.6;
15.10.2013 17:30;0;20;10;29;
15.10.2013 17:45;0;20;10;29.3;
15.10.2013 18:00;0;20;10;29.5;
15.10.2013 18:15;0;20;10;31.2;
15.10.2013 18:30;0;20;10;33.6;
15.10.2013 18:45;0;20;10;29.7;
15.10.2013 19:00;0;20;10;31.9;
15.10.2013 19:15;0;20;10;34.2;
15.10.2013 19:30;0;20;10;34.5;
15.10.2013 19:45;0;20;10;34.2;
15.10.2013 20:00;0;20;10;35.2;
15.10.2013 20:15;0;20;10;37.4;
15.10.2013 20:30;0;20;10;33.6;
15.10.2013 20:45;0;20;10;33.2;
15.10.2013 21:00;0;20;10;33;
15.10.2013 21:15;0;20;10;33.3;
